TIMESTAMP	EpochTime	Plot	Irga_CO2	Picarro_CO2	Picarro_Atm_Pct	ws_Temp_C	PAR_In	Date	night_index	Picarro_CO2_Eyeball_MY
2019-03-26 01:08:15	1553587695	P06	2002	1160	14.1	7.5	0	2019-03-26	26	Y
2019-03-26 02:28:15	1553592495	P06	2002	1188	13.43	7.77777777777778	0	2019-03-26	26	Y
2019-03-26 03:48:15	1553597295	P06	2001	1205	12.76	7.72222222222222	0	2019-03-26	26	Y
2019-03-26 05:08:15	1553602095	P06	2002	1226	12.26	7.5	0	2019-03-26	26	Y
2019-03-26 06:28:15	1553606895	P06	2001	1276	11.82	7.33333333333333	0	2019-03-26	26	Y
2019-03-26 19:48:15	1553654895	P06	839	661	10.15	12.0555555555556	0	2019-03-26	27	Y
2019-03-26 21:08:15	1553659695	P06	1114	813	10.5	11.1111111111111	0	2019-03-26	27	Y
2019-03-26 22:28:15	1553664495	P06	1395	955	10.9	9.05555555555555	0	2019-03-26	27	Y
2019-03-26 23:48:15	1553669295	P06	1657	1040	11.28	8.5	0	2019-03-26	27	Y
2019-03-27 01:08:15	1553674095	P06	1797	977	10.62	8.55555555555556	0	2019-03-27	27	N
2019-03-27 02:28:15	1553678895	P06	1933	993	10.63	8.55555555555556	0	2019-03-27	27	N
2019-03-27 03:48:15	1553683695	P06	2001	952	10.69	8.83333333333333	0	2019-03-27	27	N
2019-03-27 05:08:15	1553688495	P06	1774	683.4	9.16	10.6111111111111	0	2019-03-27	27	N
2019-03-27 06:28:15	1553693295	P06	1383	574.8	7.762	10.2777777777778	0	2019-03-27	27	N
2019-03-27 21:08:15	1553746095	P06	923	647.4	12.15	5.77777777777778	0	2019-03-27	28	Y
2019-03-27 22:28:15	1553750895	P06	1135	724	10.85	5	0	2019-03-27	28	Y
2019-03-27 23:48:15	1553755695	P06	1299	765.3	9.08	5.33333333333333	0	2019-03-27	28	Y
2019-03-28 01:08:15	1553760495	P06	1460	727	8.54	7.38888888888889	0	2019-03-28	28	N
2019-03-28 02:28:15	1553765295	P06	1600	730.7	9	8.05555555555556	0	2019-03-28	28	N
2019-03-28 03:48:15	1553770095	P06	1721	776.2	9.29	7.72222222222222	0	2019-03-28	28	N
2019-03-28 05:08:15	1553774895	P06	1828	784.3	9.06	7.38888888888889	0	2019-03-28	28	N
2019-03-28 06:28:15	1553779695	P06	1885	742.1	8.5	8.11111111111111	0	2019-03-28	28	N
2019-03-28 21:08:15	1553832495	P06	1007	660.3	11.56	8	0	2019-03-28	29	Y
2019-03-28 22:28:15	1553837295	P06	1209	805	11.31	6.11111111111111	0	2019-03-28	29	Y
2019-03-28 23:48:15	1553842095	P06	1403	885	10.94	5.38888888888889	0	2019-03-28	29	Y
2019-03-29 01:08:15	1553846895	P06	1563	944	10.62	5	0	2019-03-29	29	Y
2019-03-29 02:28:15	1553851695	P06	1725	964	10.29	5.88888888888889	0	2019-03-29	29	Y
2019-03-29 03:48:15	1553856495	P06	1843	907	9.95	6.11111111111111	0	2019-03-29	29	N
2019-03-29 05:08:15	1553861295	P06	1977	912	9.87	6.11111111111111	0	2019-03-29	29	N
2019-03-29 06:28:15	1553866095	P06	2002	970	10.09	5.44444444444444	0	2019-03-29	29	N
2019-03-29 21:08:15	1553918895	P06	1078	660.9	13.14	9.5	0	2019-03-29	30	Y
2019-03-29 22:28:15	1553923695	P06	1316	817	11.72	7.16666666666667	0	2019-03-29	30	Y
2019-03-29 23:48:15	1553928495	P06	1526	918	11.26	5.77777777777778	0	2019-03-29	30	Y
2019-03-30 01:08:15	1553933295	P06	1688	998	10.83	4.77777777777778	0	2019-03-30	30	Y
2019-03-30 02:28:15	1553938095	P06	1819	1060	10.78	3.88888888888889	0	2019-03-30	30	Y
2019-03-30 03:48:15	1553942895	P06	1933	1107	10.78	3.22222222222222	0	2019-03-30	30	Y
2019-03-30 05:08:15	1553947695	P06	2001	1114	10.54	2.61111111111111	0	2019-03-30	30	N
2019-03-30 06:28:15	1553952495	P06	2002	1102	10.04	2.77777777777778	0	2019-03-30	30	N
2019-03-30 21:08:15	1554005295	P06	1221	854	16.27	10.1666666666667	0	2019-03-30	31	Y
2019-03-30 22:28:15	1554010095	P06	1511	997	14.84	8.22222222222222	0	2019-03-30	31	Y
2019-03-30 23:48:15	1554014895	P06	1731	1072	13.76	7.16666666666667	0	2019-03-30	31	Y
2019-03-31 01:08:15	1554019695	P06	1910	1145	13.08	6.27777777777778	0	2019-03-31	31	Y
2019-03-31 02:28:15	1554024495	P06	2002	1230	13.06	5.5	0	2019-03-31	31	Y
2019-03-31 03:48:15	1554029295	P06	2001	1255	13.07	4.88888888888889	0	2019-03-31	31	Y
2019-03-31 05:08:15	1554034095	P06	2002	1244	12.33	3.94444444444445	0	2019-03-31	31	N
2019-03-31 06:28:15	1554038895	P06	2001	1225	12.12	3.38888888888889	0	2019-03-31	31	N
