TIMESTAMP	EpochTime	Plot	Irga_CO2	Picarro_CO2	Picarro_Atm_Pct	ws_Temp_C	PAR_In	Date	night_index
2019-03-22 00:08:15	1553238495	P10	1281	1475	13.06	4.72222222222222	0	2019-03-22	22
2019-03-22 01:28:15	1553243295	P10	1319	1649	12.46	4.16666666666667	0	2019-03-22	22
2019-03-22 02:48:15	1553248095	P10	1374	1816	12.05	3.22222222222222	0	2019-03-22	22
2019-03-22 04:08:15	1553252895	P10	1551	2023	11.81	6.16666666666667	0	2019-03-22	22
2019-03-22 05:28:15	1553257695	P10	1362	2137	11.61	5.83333333333333	0	2019-03-22	22
2019-03-22 06:48:15	1553262495	P10	1286	2165	11.41	5.55555555555556	0	2019-03-22	22
2019-03-22 20:08:15	1553310495	P10	1023	1099	15.93	10.5	0	2019-03-22	23
2019-03-22 21:28:15	1553315295	P10	1384	1365	14.76	10.4444444444444	0	2019-03-22	23
2019-03-22 22:48:15	1553320095	P10	1583	1594	13.94	10.5	0	2019-03-22	23
2019-03-23 00:08:15	1553324895	P10	1769	1782	13.29	10.6111111111111	0	2019-03-23	23
2019-03-23 01:28:15	1553329695	P10	1875	1951	12.75	10.4444444444444	0	2019-03-23	23
2019-03-23 02:48:15	1553334495	P10	1502	2021	12.2	9.11111111111111	0	2019-03-23	23
2019-03-23 04:08:15	1553339295	P10	1541	2118	11.82	7.77777777777778	0	2019-03-23	23
2019-03-23 05:28:15	1553344095	P10	1256	2108	11.44	6.88888888888889	0	2019-03-23	23
2019-03-23 06:48:15	1553348895	P10	1386	2191	11.17	5.05555555555556	0	2019-03-23	23
2019-03-23 20:08:15	1553396895	P10	570.8	489.6	19.33	7.72222222222222	0	2019-03-23	24
2019-03-23 21:28:15	1553401695	P10	809	756.3	16.47	5.61111111111111	0	2019-03-23	24
2019-03-23 22:48:15	1553406495	P10	935	971	15.2	4.55555555555556	0	2019-03-23	24
2019-03-24 00:08:15	1553411295	P10	1034	1154	14.48	3.61111111111111	0	2019-03-24	24
2019-03-24 01:28:15	1553416095	P10	1147	1305	13.97	2.72222222222222	0	2019-03-24	24
2019-03-24 02:48:15	1553420895	P10	1120	1441	13.58	2.27777777777778	0	2019-03-24	24
2019-03-24 04:08:15	1553425695	P10	1189	1568	13.31	1.72222222222222	0	2019-03-24	24
2019-03-24 05:28:15	1553430495	P10	1130	1696	13.08	2.11111111111111	0	2019-03-24	24
2019-03-24 06:48:15	1553435295	P10	1134	1801	12.91	1.66666666666667	0	2019-03-24	24
2019-03-24 20:08:15	1553483295	P10	767	996	24.84	12.8333333333333	0	2019-03-24	25
2019-03-24 21:28:15	1553488095	P10	942	1290	21.48	13.6111111111111	0	2019-03-24	25
2019-03-24 22:48:15	1553492895	P10	894	1504	19.29	11.8888888888889	0	2019-03-24	25
2019-03-25 00:08:15	1553497695	P10	826	1626	17.76	11.5	0	2019-03-25	25
2019-03-25 01:28:15	1553502495	P10	824	1748	16.94	10.6111111111111	0	2019-03-25	25
2019-03-25 02:48:15	1553507295	P10	978	1930	16.56	9.94444444444444	0	2019-03-25	25
2019-03-25 04:08:15	1553512095	P10	934	2078	16.16	7.72222222222222	0	2019-03-25	25
2019-03-25 05:28:15	1553516895	P10	987	2195	15.86	7.38888888888889	0	2019-03-25	25
2019-03-25 06:48:15	1553521695	P10	940	2225	15.56	7.55555555555556	0	2019-03-25	25
2019-03-25 20:08:15	1553569695	P10	556.3	426.2	24.2	8.5	0	2019-03-25	26
2019-03-25 21:28:15	1553574495	P10	844	646.6	20.71	8.27777777777778	0	2019-03-25	26
2019-03-25 22:48:15	1553579295	P10	1081	848	18.95	7.83333333333333	0	2019-03-25	26
2019-03-26 00:08:15	1553584095	P10	1291	1041	17.94	7.55555555555556	0	2019-03-26	26
2019-03-26 01:28:15	1553588895	P10	1453	1221	17.27	7.55555555555556	0	2019-03-26	26
2019-03-26 02:48:15	1553593695	P10	1474	1352	16.73	7.77777777777778	0	2019-03-26	26
2019-03-26 04:08:15	1553598495	P10	1435	1482	16.27	7.61111111111111	0	2019-03-26	26
2019-03-26 05:28:15	1553603295	P10	1460	1612	15.93	7.5	0	2019-03-26	26
2019-03-26 06:48:15	1553608095	P10	1634	1746	15.65	7.22222222222222	0	2019-03-26	26
2019-03-26 20:08:15	1553656095	P10	733.3	684.3	21.02	10.8333333333333	0	2019-03-26	27
2019-03-26 21:28:15	1553660895	P10	930	929	19.55	10.4444444444444	0	2019-03-26	27
2019-03-26 22:48:15	1553665695	P10	1183	1163	18.88	9	0	2019-03-26	27
2019-03-27 00:08:15	1553670495	P10	1226	1319	18.42	8.55555555555556	0	2019-03-27	27
2019-03-27 01:28:15	1553675295	P10	1099	1377	17.9	8.5	0	2019-03-27	27
2019-03-27 02:48:15	1553680095	P10	1114	1436	17.66	8.61111111111111	0	2019-03-27	27
2019-03-27 04:08:15	1553684895	P10	1006	1420	17.35	9.66666666666667	0	2019-03-27	27
2019-03-27 05:28:15	1553689695	P10	626.6	1086	16.07	10.6666666666667	0	2019-03-27	27
2019-03-27 06:48:15	1553694495	P10	583.8	942	14.7	10.1666666666667	0	2019-03-27	27
2019-03-27 20:08:15	1553742495	P10	477.4	433	19.1	9.5	0	2019-03-27	28
2019-03-27 21:28:15	1553747295	P10	691.5	652.3	17.41	5.44444444444444	0	2019-03-27	28
2019-03-27 22:48:15	1553752095	P10	819	820	16.73	4.77777777777778	0	2019-03-27	28
2019-03-28 00:08:15	1553756895	P10	892	967	16.4	6.38888888888889	0	2019-03-28	28
2019-03-28 01:28:15	1553761695	P10	866	1090	16.19	7.44444444444444	0	2019-03-28	28
2019-03-28 02:48:15	1553766495	P10	937	1233	16.17	7.94444444444444	0	2019-03-28	28
2019-03-28 04:08:15	1553771295	P10	1027	1366	16.18	7.33333333333333	0	2019-03-28	28
2019-03-28 05:28:15	1553776095	P10	1014	1454	16.07	7.38888888888889	0	2019-03-28	28
2019-03-28 20:08:15	1553828895	P10	418.1	326.8	26.78	9.16666666666667	0	2019-03-28	29
2019-03-28 21:28:15	1553833695	P10	671.5	547.8	22.51	7.44444444444444	0	2019-03-28	29
2019-03-28 22:48:15	1553838495	P10	865	735.8	20.8	5.88888888888889	0	2019-03-28	29
2019-03-29 00:08:15	1553843295	P10	946	906	19.72	5.27777777777778	0	2019-03-29	29
2019-03-29 01:28:15	1553848095	P10	1091	1065	18.96	4.88888888888889	0	2019-03-29	29
2019-03-29 02:48:15	1553852895	P10	1208	1232	18.53	6	0	2019-03-29	29
2019-03-29 04:08:15	1553857695	P10	1151	1380	18.21	6.11111111111111	0	2019-03-29	29
2019-03-29 05:28:15	1553862495	P10	1160	1527	17.91	6.11111111111111	0	2019-03-29	29
2019-03-29 20:08:15	1553915295	P10	479.9	471	19.39	11.5	0	2019-03-29	30
2019-03-29 21:28:15	1553920095	P10	627.8	726.3	17.96	9	0	2019-03-29	30
2019-03-29 22:48:15	1553924895	P10	805	932	17.82	6.83333333333333	0	2019-03-29	30
2019-03-30 00:08:15	1553929695	P10	925	1092	17.67	5.55555555555556	0	2019-03-30	30
2019-03-30 01:28:15	1553934495	P10	1031	1215	17.52	4.55555555555556	0	2019-03-30	30
2019-03-30 02:48:15	1553939295	P10	1088	1303	17.37	3.83333333333333	0	2019-03-30	30
2019-03-30 04:08:15	1553944095	P10	1150	1343	17.22	3	0	2019-03-30	30
2019-03-30 05:28:15	1553948895	P10	1158	1399	17.1	2.83333333333333	0	2019-03-30	30
2019-03-30 20:08:15	1554001695	P10	534.1	570	21.56	13.4444444444444	0	2019-03-30	31
2019-03-30 21:28:15	1554006495	P10	860	912	20.15	9.66666666666667	0	2019-03-30	31
2019-03-30 22:48:15	1554011295	P10	1021	1158	19.37	8.05555555555556	0	2019-03-30	31
2019-03-31 00:08:15	1554016095	P10	1167	1372	18.9	6.83333333333333	0	2019-03-31	31
2019-03-31 01:28:15	1554020895	P10	1295	1509	18.54	6.11111111111111	0	2019-03-31	31
2019-03-31 02:48:15	1554025695	P10	1409	1627	18.24	5.44444444444444	0	2019-03-31	31
2019-03-31 04:08:15	1554030495	P10	1408	1751	18.04	4.66666666666667	0	2019-03-31	31
2019-03-31 05:28:15	1554035295	P10	1359	1816	17.83	3.83333333333333	0	2019-03-31	31
