TIMESTAMP	EpochTime	Plot	Irga_CO2	Picarro_CO2	Picarro_Atm_Pct	ws_Temp_C	PAR_In	Date	night_index
2019-03-23 06:03:15	1553346195	P01	761.9	2163	11.86	6.05555555555555	0	2019-03-23	23
2019-03-23 20:43:15	1553398995	P01	536.2	737.8	24.58	6.72222222222222	0	2019-03-23	24
2019-03-23 22:03:15	1553403795	P01	578.6	953	20.91	5.16666666666667	0	2019-03-23	24
2019-03-23 23:23:15	1553408595	P01	599	1117	18.91	3.77777777777778	0	2019-03-23	24
2019-03-24 00:43:15	1553413395	P01	589.5	1237	17.63	3.27777777777778	0	2019-03-24	24
2019-03-24 02:03:15	1553418195	P01	607.5	1338	16.67	2.44444444444444	0	2019-03-24	24
2019-03-24 03:23:15	1553422995	P01	607.8	1411	15.88	1.83333333333333	0	2019-03-24	24
2019-03-24 04:43:15	1553427795	P01	643	1499	15.41	1.88888888888889	0	2019-03-24	24
2019-03-24 06:03:15	1553432595	P01	603	1545	14.81	1.72222222222222	0	2019-03-24	24
2019-03-24 20:43:15	1553485395	P01	563.6	929	26.69	13.2222222222222	0	2019-03-24	25
2019-03-24 22:03:15	1553490195	P01	577.9	1105	22.9	12.9444444444444	0	2019-03-24	25
2019-03-24 23:23:15	1553494995	P01	542.2	1200	20.23	11.8888888888889	0	2019-03-24	25
2019-03-25 00:43:15	1553499795	P01	476.8	1124	17.57	11.4444444444444	0	2019-03-25	25
2019-03-25 02:03:15	1553504595	P01	468.2	1155	16.3	10.7222222222222	0	2019-03-25	25
2019-03-25 03:23:15	1553509395	P01	527.1	1298	15.91	9.05555555555555	0	2019-03-25	25
2019-03-25 04:43:15	1553514195	P01	617.3	1412	15.49	7.05555555555556	0	2019-03-25	25
2019-03-25 06:03:15	1553518995	P01	670.9	1471	15.11	7.11111111111111	0	2019-03-25	25
2019-03-25 20:43:15	1553571795	P01	748.8	831	33.13	8.44444444444445	0	2019-03-25	26
2019-03-25 22:03:15	1553576595	P01	899	1077	29.23	8.11111111111111	0	2019-03-25	26
2019-03-25 23:23:15	1553581395	P01	1021	1294	26.59	7.94444444444444	0	2019-03-25	26
2019-03-26 00:43:15	1553586195	P01	1133	1496	24.69	7.5	0	2019-03-26	26
2019-03-26 02:03:15	1553590995	P01	1208	1701	23.19	7.77777777777778	0	2019-03-26	26
2019-03-26 03:23:15	1553595795	P01	1235	1878	21.98	7.72222222222222	0	2019-03-26	26
2019-03-26 04:43:15	1553600595	P01	1265	2028	20.96	7.61111111111111	0	2019-03-26	26
2019-03-26 06:03:15	1553605395	P01	1331	2197	20.19	7.55555555555556	0	2019-03-26	26
2019-03-26 20:43:15	1553658195	P01	658.3	964	30.37	10.4444444444444	0	2019-03-26	27
2019-03-26 22:03:15	1553662995	P01	711.6	1189	27.42	9.61111111111111	0	2019-03-26	27
2019-03-26 23:23:15	1553667795	P01	816	1447	25.63	8.61111111111111	0	2019-03-26	27
2019-03-27 00:43:15	1553672595	P01	919	1648	24.34	8.61111111111111	0	2019-03-27	27
2019-03-27 02:03:15	1553677395	P01	945	1770	23.26	8.5	0	2019-03-27	27
2019-03-27 03:23:15	1553682195	P01	963	1899	22.6	8.66666666666667	0	2019-03-27	27
2019-03-27 04:43:15	1553686995	P01	808	1789	21.56	10.2222222222222	0	2019-03-27	27
2019-03-27 06:03:15	1553691795	P01	533.8	1237	18.79	10.5555555555556	0	2019-03-27	27
2019-03-27 20:43:15	1553744595	P01	516.5	641.3	27.58	6.83333333333333	0	2019-03-27	28
2019-03-27 22:03:15	1553749395	P01	605.2	857	24.38	5	0	2019-03-27	28
2019-03-27 23:23:15	1553754195	P01	627	1038	22.57	5	0	2019-03-27	28
2019-03-28 00:43:15	1553758995	P01	643.5	1171	21.4	7.22222222222222	0	2019-03-28	28
2019-03-28 02:03:15	1553763795	P01	679.1	1350	20.73	7.44444444444444	0	2019-03-28	28
2019-03-28 03:23:15	1553768595	P01	620.6	1414	19.97	8.38888888888889	0	2019-03-28	28
2019-03-28 04:43:15	1553773395	P01	685.9	1580	19.65	7.22222222222222	0	2019-03-28	28
2019-03-28 06:03:15	1553778195	P01	668.8	1662	19.19	7.88888888888889	0	2019-03-28	28
2019-03-28 20:43:15	1553830995	P01	567.1	603	30.62	8.88888888888889	0	2019-03-28	29
2019-03-28 22:03:15	1553835795	P01	709	847	26.65	6.83333333333333	0	2019-03-28	29
2019-03-28 23:23:15	1553840595	P01	800	1046	24.62	5.44444444444444	0	2019-03-28	29
2019-03-29 00:43:15	1553845395	P01	857	1213	23.04	5.05555555555556	0	2019-03-29	29
2019-03-29 02:03:15	1553850195	P01	935	1375	22.2	5.5	0	2019-03-29	29
2019-03-29 03:23:15	1553854995	P01	964	1518	21.51	6.16666666666667	0	2019-03-29	29
2019-03-29 04:43:15	1553859795	P01	962	1667	20.94	6.22222222222222	0	2019-03-29	29
2019-03-29 06:03:15	1553864595	P01	999	1783	20.44	5.77777777777778	0	2019-03-29	29
2019-03-29 20:43:15	1553917395	P01	473.8	666.9	19.71	10.5555555555556	0	2019-03-29	30
2019-03-29 22:03:15	1553922195	P01	604	919	18.93	7.77777777777778	0	2019-03-29	30
2019-03-29 23:23:15	1553926995	P01	657.8	1127	18.4	6	0	2019-03-29	30
2019-03-30 00:43:15	1553931795	P01	689.1	1298	17.98	5.11111111111111	0	2019-03-30	30
2019-03-30 02:03:15	1553936595	P01	701.9	1430	17.63	4.16666666666667	0	2019-03-30	30
2019-03-30 03:23:15	1553941395	P01	708.6	1537	17.41	3.27777777777778	0	2019-03-30	30
2019-03-30 04:43:15	1553946195	P01	682.9	1624	17.17	2.77777777777778	0	2019-03-30	30
2019-03-30 06:03:15	1553950995	P01	688.7	1702	16.97	2.83333333333333	0	2019-03-30	30
2019-03-30 20:43:15	1554003795	P01	584.4	796.9	24.98	11.5	0	2019-03-30	31
2019-03-30 22:03:15	1554008595	P01	678.3	1079	23.16	8.94444444444444	0	2019-03-30	31
2019-03-30 23:23:15	1554013395	P01	722.2	1299	22.04	7.33333333333333	0	2019-03-30	31
2019-03-31 00:43:15	1554018195	P01	747.6	1486	21.26	6.66666666666667	0	2019-03-31	31
2019-03-31 02:03:15	1554022995	P01	766.6	1639	20.74	5.83333333333333	0	2019-03-31	31
2019-03-31 03:23:15	1554027795	P01	782	1767	20.39	5	0	2019-03-31	31
2019-03-31 04:43:15	1554032595	P01	791.4	1868	20.05	4.27777777777778	0	2019-03-31	31
2019-03-31 06:03:15	1554037395	P01	785	1943	19.74	3.61111111111111	0	2019-03-31	31
