TIMESTAMP	EpochTime	Plot	Irga_CO2	Picarro_CO2	Picarro_Atm_Pct	ws_Temp_C	PAR_In	Date	night_index	Picarro_CO2_Eyeball_MY
2019-03-22 00:33:15	1553239995	P15	1679	1354	13.28	4.66666666666667	0	2019-03-22	22	Y
2019-03-22 01:53:15	1553244795	P15	1856	1444	12.14	3.72222222222222	0	2019-03-22	22	Y
2019-03-22 03:13:15	1553249595	P15	2001	1418	11.32	3.77777777777778	0	2019-03-22	22	N
2019-03-22 04:33:15	1553254395	P15	2002	1322	10.85	6.22222222222222	0	2019-03-22	22	N
2019-03-22 05:53:15	1553259195	P15	2001	1285	10.37	5.88888888888889	0	2019-03-22	22	N
2019-03-22 20:33:15	1553311995	P15	971	1018	14.74	10.4444444444444	0	2019-03-22	23	Y
2019-03-22 21:53:15	1553316795	P15	1262	1268	13.43	10.3888888888889	0	2019-03-22	23	Y
2019-03-22 23:13:15	1553321595	P15	1544	1408	12.39	10.5555555555556	0	2019-03-22	23	Y
2019-03-23 00:33:15	1553326395	P15	1779	1405	11.52	10.6666666666667	0	2019-03-23	23	N
2019-03-23 01:53:15	1553331195	P15	1960	1255	10.8	10.1666666666667	0	2019-03-23	23	N
2019-03-23 03:13:15	1553335995	P15	2001	1231	10.17	8.5	0	2019-03-23	23	N
2019-03-23 04:33:15	1553340795	P15	2002	1316	9.71	7.55555555555556	0	2019-03-23	23	N
2019-03-23 05:53:15	1553345595	P15	2001	1175	9.28	6.05555555555555	0	2019-03-23	23	N
2019-03-23 20:33:15	1553398395	P15	503.3	666.9	24.4	7.33333333333333	0	2019-03-23	24	Y
2019-03-23 21:53:15	1553403195	P15	742.4	842	19.49	5.16666666666667	0	2019-03-23	24	Y
2019-03-23 23:13:15	1553407995	P15	940	939	16.93	4.05555555555555	0	2019-03-23	24	Y
2019-03-24 00:33:15	1553412795	P15	1114	1044	15.33	3.44444444444445	0	2019-03-24	24	Y
2019-03-24 01:53:15	1553417595	P15	1250	1137	14.19	2.44444444444444	0	2019-03-24	24	Y
2019-03-24 03:13:15	1553422395	P15	1360	1141	13.38	2.11111111111111	0	2019-03-24	24	N
2019-03-24 04:33:15	1553427195	P15	1480	1181	12.79	1.72222222222222	0	2019-03-24	24	N
2019-03-24 05:53:15	1553431995	P15	1560	1099	12.2	1.72222222222222	0	2019-03-24	24	N
2019-03-24 20:33:15	1553484795	P15	754.2	757.5	19.43	13.1666666666667	0	2019-03-24	25	N
2019-03-24 21:53:15	1553489595	P15	933	839	15.79	12.9444444444444	0	2019-03-24	25	N
2019-03-24 23:13:15	1553494395	P15	994	814	13.05	11.3333333333333	0	2019-03-24	25	N
2019-03-25 00:33:15	1553499195	P15	943	750.5	10.91	11.4444444444444	0	2019-03-25	25	N
2019-03-25 01:53:15	1553503995	P15	998	799.2	10.34	10.7222222222222	0	2019-03-25	25	N
2019-03-25 03:13:15	1553508795	P15	1146	888	10.46	9.66666666666667	0	2019-03-25	25	N
2019-03-25 04:33:15	1553513595	P15	1222	891	10.28	7.61111111111111	0	2019-03-25	25	N
2019-03-25 05:53:15	1553518395	P15	1281	896	10.26	7.11111111111111	0	2019-03-25	25	N
2019-03-25 20:33:15	1553571195	P15	616.1	656.2	27.2	8.5	0	2019-03-25	26	Y
2019-03-25 21:53:15	1553575995	P15	931	874	22.91	8.11111111111111	0	2019-03-25	26	Y
2019-03-25 23:13:15	1553580795	P15	1225	1031	20.22	7.88888888888889	0	2019-03-25	26	Y
2019-03-26 00:33:15	1553585595	P15	1514	1156	18.51	7.44444444444444	0	2019-03-26	26	Y
2019-03-26 01:53:15	1553590395	P15	1780	1182	17.61	7.77777777777778	0	2019-03-26	26	Y
2019-03-26 03:13:15	1553595195	P15	1959	1153	16.81	7.72222222222222	0	2019-03-26	26	N
2019-03-26 04:33:15	1553599995	P15	2001	1053	16.18	7.55555555555556	0	2019-03-26	26	N
2019-03-26 05:53:15	1553604795	P15	2001	1063	15.71	7.55555555555556	0	2019-03-26	26	N
2019-03-26 20:33:15	1553657595	P15	829	775.6	19.56	10.5555555555556	0	2019-03-26	27	Y
2019-03-26 21:53:15	1553662395	P15	1108	899	17.7	9.61111111111111	0	2019-03-26	27	Y
2019-03-26 23:13:15	1553667195	P15	1398	987	16.97	8.83333333333333	0	2019-03-26	27	Y
2019-03-27 00:33:15	1553671995	P15	1620	1017	16.23	8.61111111111111	0	2019-03-27	27	Y
2019-03-27 01:53:15	1553676795	P15	1748	976	15.3	8.5	0	2019-03-27	27	N
2019-03-27 03:13:15	1553681595	P15	1853	943	14.86	8.61111111111111	0	2019-03-27	27	N
2019-03-27 04:33:15	1553686395	P15	1766	870	13.62	10	0	2019-03-27	27	N
2019-03-27 05:53:15	1553691195	P15	1205	697	10.44	10.5555555555556	0	2019-03-27	27	N
2019-03-27 20:33:15	1553743995	P15	499.2	565.2	24.8	7.88888888888889	0	2019-03-27	28	N
2019-03-27 21:53:15	1553748795	P15	740.8	730.3	20.34	5	0	2019-03-27	28	N
2019-03-27 23:13:15	1553753595	P15	932	798.8	17.9	4.83333333333333	0	2019-03-27	28	N
2019-03-28 00:33:15	1553758395	P15	1107	759.4	16.36	6.88888888888889	0	2019-03-28	28	N
2019-03-28 01:53:15	1553763195	P15	1248	805	15.53	7.44444444444444	0	2019-03-28	28	N
2019-03-28 03:13:15	1553767995	P15	1399	830	14.94	8.27777777777778	0	2019-03-28	28	N
2019-03-28 04:33:15	1553772795	P15	1547	874	14.64	7.66666666666667	0	2019-03-28	28	N
2019-03-28 05:53:15	1553777595	P15	1598	829	13.98	7.88888888888889	0	2019-03-28	28	N
2019-03-28 20:33:15	1553830395	P15	451.8	537.1	22.88	9.05555555555555	0	2019-03-28	29	Y
2019-03-28 21:53:15	1553835195	P15	761.1	737.5	19.6	6.83333333333333	0	2019-03-28	29	Y
2019-03-28 23:13:15	1553839995	P15	1001	885	17.69	5.61111111111111	0	2019-03-28	29	Y
2019-03-29 00:33:15	1553844795	P15	1225	960	16.36	5.27777777777778	0	2019-03-29	29	Y
2019-03-29 01:53:15	1553849595	P15	1384	1046	15.58	5.5	0	2019-03-29	29	Y
2019-03-29 03:13:15	1553854395	P15	1568	1060	15.15	6.16666666666667	0	2019-03-29	29	N
2019-03-29 04:33:15	1553859195	P15	1683	977	14.69	6.16666666666667	0	2019-03-29	29	N
2019-03-29 05:53:15	1553863995	P15	1828	961	14.33	5.77777777777778	0	2019-03-29	29	N
2019-03-29 20:33:15	1553916795	P15	526.9	518.9	21.6	11.2222222222222	0	2019-03-29	30	Y
2019-03-29 21:53:15	1553921595	P15	805	723	18.48	7.77777777777778	0	2019-03-29	30	Y
2019-03-29 23:13:15	1553926395	P15	1029	824	16.63	6.27777777777778	0	2019-03-29	30	Y
2019-03-30 00:33:15	1553931195	P15	1216	908	15.74	5.22222222222222	0	2019-03-30	30	Y
2019-03-30 01:53:15	1553935995	P15	1363	986	15.08	4.16666666666667	0	2019-03-30	30	Y
2019-03-30 03:13:15	1553940795	P15	1493	1070	14.66	3.44444444444445	0	2019-03-30	30	Y
2019-03-30 04:33:15	1553945595	P15	1586	1120	14.37	2.88888888888889	0	2019-03-30	30	Y
2019-03-30 05:53:15	1553950395	P15	1679	1062	13.99	2.83333333333333	0	2019-03-30	30	N
2019-03-30 20:33:15	1554003195	P15	572.3	658.1	22.69	12.5	0	2019-03-30	31	Y
2019-03-30 21:53:15	1554007995	P15	900	897	19.48	8.94444444444444	0	2019-03-30	31	Y
2019-03-30 23:13:15	1554012795	P15	1144	1017	17.73	7.5	0	2019-03-30	31	Y
2019-03-31 00:33:15	1554017595	P15	1336	1060	16.51	6.72222222222222	0	2019-03-31	31	Y
2019-03-31 01:53:15	1554022395	P15	1538	1186	15.88	5.83333333333333	0	2019-03-31	31	Y
2019-03-31 03:13:15	1554027195	P15	1698	1286	15.49	5.22222222222222	0	2019-03-31	31	Y
2019-03-31 04:33:15	1554031995	P15	1812	1259	15.06	4.44444444444444	0	2019-03-31	31	N
2019-03-31 05:53:15	1554036795	P15	1922	1291	14.69	3.61111111111111	0	2019-03-31	31	N
